return,date
0.0013437542849308315,2024.01.11
-0.0007029267312995691,2024.01.11
-0.00036541360252129174,2024.01.11
0.0007767877541695611,2024.01.11
0.0012692904757556356,2024.01.11
0.0015595217466644051,2024.01.11
-0.0009470041886725511,2024.01.11
0.00017317437748376463,2024.01.11
-0.00018225725611697996,2024.01.12
0.001011712163332179,2024.01.12
-0.0006282665306940327,2024.01.12
0.0006468835700683684,2024.01.12
-0.00027315438685937554,2024.01.12
-0.00017304504635773377,2024.01.12
-0.00019129341677370792,2024.01.12
-1.8221906375792685e-05,2024.01.12
-4.5555596049462466e-05,2024.01.12
-0.0007562573461744604,2024.01.12
0.0007659481343691432,2024.01.12
-0.001148042860266818,2024.01.12
-0.000237170014412591,2024.01.12
-0.0009397810218978453,2024.01.12
-0.001086787765874897,2024.01.12
0.001618241328237957,2024.01.12
0.0018346949021039727,2024.01.12
-0.0008291118480996396,2024.01.12
-0.0007477317284455554,2024.01.12
-0.0007847932617286446,2024.01.12
0.0009041343598454876,2024.01.12
-0.0003193547209753289,2024.01.12
-0.0004381121019341183,2024.01.12
-8.218202405185782e-05,2024.01.12
-0.0002739625949736979,2024.01.15
-0.0002192301368361127,2024.01.15
0.0007766103243489475,2024.01.15
0.00011868352581356767,2024.01.15
0.0009310986964619072,2024.01.15
-7.295941632479153e-05,2024.01.15
-0.00010944710968419091,2024.01.15
9.121590805438728e-05,2024.01.15
-9.120758847180888e-06,2024.01.15
-0.0009576884137943997,2024.01.15
0.00041996092537499585,2024.01.15
-0.0010220843219566067,2024.01.15
-0.0006029159206344392,2024.01.15
0.00047531123745470083,2024.01.15
0.0007674456849451339,2024.01.15
-0.00031039456626924533,2024.01.15
-0.0006392460549385914,2024.01.15
0.000566551528775161,2024.01.15
-0.0002191860889895203,2024.01.15
8.22128032740288e-05,2024.01.15
0.00042929823439674664,2024.01.15
-0.0002099919655247362,2024.01.15
0.00011871604036350902,2024.01.15
-0.0001278328676564966,2024.01.15
-0.00010958503798963459,2024.01.16
-0.00038358966865148503,2024.01.16
-0.0023115577889446515,2024.01.16
0.0007234630988028901,2024.01.16
-0.000347743328818817,2024.01.16
-0.0004577161793514195,2024.01.16
-0.00011906070264122715,2024.01.16
-0.00019235172887566154,2024.01.16
0.00017406599849767446,2024.01.16
0.00010075751330451688,2024.01.16
-0.0012547626025790626,2024.01.16
-0.0017148568965675848,2024.01.16
-0.0004317471982362431,2024.01.16
0.001001718544659136,2024.01.16
-0.0005508529039129906,2024.01.16
-0.0011114989619884774,2024.01.16
-0.0001563347771309509,2024.01.16
0.0012324785695891904,2024.01.16
-0.0004501276892834305,2024.01.16
-0.0016450845058771923,2024.01.16
0.0006443892110834515,2024.01.16
0.0003311867525299661,2024.01.16
-0.00020232489699834044,2024.01.16
0.00034954099747963596,2024.01.16
9.195233191094943e-06,2024.01.17
0.0003034399051060621,2024.01.17
-7.353887448757757e-05,2024.01.17
-4.5965176782014616e-05,2024.01.17
-0.00021144953251284182,2024.01.17
-0.0007908045977009781,2024.01.17
0.00042332327173655315,2024.01.17
-0.0005703247171373604,2024.01.17
-0.00022089684117498898,2024.01.17
0.0007088672853143851,2024.01.17
-0.00030358506361483073,2024.01.17
0.0009202341075569276,2024.01.17
-0.0004505001471020176,2024.01.17
0.0006162676257139843,2024.01.17
-0.000395271450370549,2024.01.17
-0.0009563833993911919,2024.01.17
-0.0013807196310717806,2024.01.17
9.217524357341134e-06,2024.01.17
0.000765047469813096,2024.01.17
0.0008934081217244483,2024.01.17
-0.0001012238888378203,2024.01.17
0.0007270451596279592,2024.01.17
0.0006529456123893773,2024.01.17
0.0001010945785735462,2024.01.17
-8.270538503962754e-05,2024.01.18
0.00045951236547780994,2024.01.18
0.0007256960711363725,2024.01.18
0.0002111253901231347,2024.01.18
-0.00026614538880176397,2024.01.18
0.00018359740760454102,2024.01.18
-0.0001101382234703907,2024.01.18
7.34335701564337e-05,2024.01.18
0.0008260670032125272,2024.01.18
-0.0014490095377843737,2024.01.18
-0.0007714773791810403,2024.01.18
0.00044118458059894117,2024.01.18
0.0009646656744390913,2024.01.18
-0.0005507062808051133,2024.01.18
-0.001065285468955235,2024.01.18
-0.002298322224775884,2024.01.18
0.0006542271366045682,2024.01.18
-0.0006906331724925163,2024.01.18
0.0008938362160317848,2024.01.18
-0.0002025446979321277,2024.01.18
0.00038675457659564927,2024.01.18
-0.0001840976453910681,2024.01.18
0.0006812867112266918,2024.01.18
0.0005980200934749824,2024.01.18
-0.0004505457119999834,2024.01.19
0.0008463038598816031,2024.01.19
-9.191176470690898e-06,2024.01.19
0.0005239018740981205,2024.01.19
0.00022047475564046515,2024.01.19
9.184423218222548e-05,2024.01.19
-0.00023877307374409185,2024.01.19
-0.0005144032921812203,2024.01.19
0.0,2024.01.19
-0.0001286670097787601,2024.01.19
-0.00021140871739244727,2024.01.19
0.0005424239916891338,2024.01.19
-0.00018377285674908705,2024.01.19
0.0005881812333425884,2024.01.19
-0.0004408766096588579,2024.01.19
-0.00018377961148985378,2024.01.19
-1.8381339264461616e-05,2024.01.19
0.00019300761001428413,2024.01.19
0.0003675626005053001,2024.01.19
0.0002847563496073402,2024.01.19
0.00023875991771982186,2024.01.19
1.836176346370344e-05,2024.01.19
0.00025705996841840495,2024.01.19
0.00016521036786820709,2024.01.19
-0.0005230797467192794,2024.01.22
8.263476352698973e-05,2024.01.22
0.0008262793558693193,2024.01.22
8.255971819615127e-05,2024.01.22
0.0004769723264326231,2024.01.22
-0.000476744932293105,2024.01.22
8.25529026520222e-05,2024.01.22
-0.0001284050261396441,2024.01.22
0.0003118808248330218,2024.01.22
-0.0006602475928473295,2024.01.22
-0.0005413936757876492,2024.01.22
0.0004682378648350749,2024.01.22
-0.0009360374414975059,2024.01.22
0.00030311937392069055,2024.01.22
0.0002387489554731559,2024.01.22
-9.180460308277905e-05,2024.01.22
-0.00017444476068928516,2024.01.22
-0.0004040478245698198,2024.01.22
0.0007900490565342366,2024.01.22
0.00022030475491097157,2024.01.22
-0.0005689952644908347,2024.01.22
-0.00047749352628978503,2024.01.22
-7.349563619662991e-05,2024.01.22
-0.00014700207640427898,2024.01.22
-0.00018377961148985378,2024.01.23
-0.0002941014282301646,2024.01.23
0.000533215658153674,2024.01.23
0.0004869891208469923,2024.01.23
-9.184001469442205e-05,2024.01.23
0.0004959816303100606,2024.01.23
0.0005232766297311731,2024.01.23
0.0007707411961168642,2024.01.23
0.0006509581003024678,2024.01.23
-0.0005222601955268136,2024.01.23
-0.0012100766381870631,2024.01.23
-0.0006975548865556513,2024.01.23
-0.0016532569161248345,2024.01.23
-0.00028519908736290844,2024.01.23
-0.00023926747342739585,2024.01.23
0.0009388893491288908,2024.01.23
-0.0019587827958175152,2024.01.23
-0.0020086982161285905,2024.01.23
-0.00025851721909342373,2024.01.23
0.0003047597938716784,2024.01.23
0.0005262429026451354,2024.01.23
0.0007474255342707625,2024.01.23
0.00042414686546243807,2024.01.23
0.0003502336427063657,2024.01.23
-0.00016584206307512783,2024.01.24
0.0005068236898606582,2024.01.24
-0.000119734006299832,2024.01.24
0.00018422822192132315,2024.01.24
-8.288742966078289e-05,2024.01.24
0.00017499907895213163,2024.01.24
0.0005064876463058976,2024.01.24
-0.00022090090753457137,2024.01.24
0.00012888733405769237,2024.01.24
0.0009020950697742336,2024.01.24
-0.00031268968307984757,2024.01.24
0.0030174793008279632,2024.01.24
-0.0004494258355650649,2024.01.24
-0.0004679800695547298,2024.01.24
0.00018360752056412188,2024.01.24
0.0027627859162169255,2024.01.24
-0.001967981400287311,2024.01.24
-0.00022928627767493381,2024.01.24
-2.752066343147952e-05,2024.01.24
0.0004403427334276344,2024.01.24
-0.0011737304454675357,2024.01.24
-0.0003764023281859208,2024.01.24
-0.0007714561234331008,2024.01.24
0.0004135991397138383,2024.01.24
2.7561876412507402e-05,2024.01.25
-0.00033992044024289125,2024.01.25
-0.0006341212366284266,2024.01.25
0.0003126638036470286,2024.01.25
-2.757935960728819e-05,2024.01.25
5.5160240498786095e-05,2024.01.25
-0.00021143592572181458,2024.01.25
0.0002482598821225146,2024.01.25
0.0007262097367259912,2024.01.25
0.00015615957671566427,2024.01.25
0.0010194709772226584,2024.01.25
-0.00028442715453569356,2024.01.25
-0.0002753303964757592,2024.01.25
0.00017442394198119437,2024.01.25
-0.0006057880292614781,2024.01.25
-0.000817391144623203,2024.01.25
-0.0017556115226941005,2024.01.25
-0.002624236899533172,2024.01.25
0.0004246754925312235,2024.01.25
0.00011996604038233549,2024.01.25
-0.0006920287514876611,2024.01.25
0.0005355395098889382,2024.01.25
0.0003506829088224528,2024.01.25
0.0005627410099817709,2024.01.25
5.5320443669959474e-05,2024.01.26
-8.297607523155559e-05,2024.01.26
-0.0005163384229548429,2024.01.26
0.0004243542435422576,2024.01.26
-1.8442358408754522e-05,2024.01.26
6.454944487477299e-05,2024.01.26
-0.0004979207199564684,2024.01.26
0.0002675350793839293,2024.01.26
-0.0012174201759725944,2024.01.26
-0.000904943948879855,2024.01.26
0.00191319457281236,2024.01.26
0.00036899347804020266,2024.01.26
0.0018996154661896636,2024.01.26
0.0008927831825420451,2024.01.26
-0.0006620933183749678,2024.01.26
0.00043248615124125145,2024.01.26
0.0001747592461436298,2024.01.26
-0.0009104285451534411,2024.01.26
9.204628087000621e-05,2024.01.26
-0.00011964915187179237,2024.01.26
-0.0007271856992947523,2024.01.26
0.00022107793918513252,2024.01.26
-0.00034075315657144944,2024.01.26
2.7638052070066976e-05,2024.01.26
-0.0009028180821564202,2024.01.29
-0.0002489603599782342,2024.01.29
0.00022135320593230645,2024.01.29
-6.454706403069554e-05,2024.01.29
-3.688641749899357e-05,2024.01.29
0.00013832916808831364,2024.01.29
-3.688267620682861e-05,2024.01.29
-0.0004426084390676266,2024.01.29
0.0006088560885608718,2024.01.29
-0.0008666310180147629,2024.01.29
-0.0002306868932935302,2024.01.29
-0.0008768124636584496,2024.01.29
-0.0005634999815246067,2024.01.29
0.0003604736068620884,2024.01.29
-8.315624133803379e-05,2024.01.29
-0.00015708596298313893,2024.01.29
-0.0012384015378358315,2024.01.29
-0.0008790598686037043,2024.01.29
0.0007964806668210311,2024.01.29
0.0005182258168996423,2024.01.29
-1.849847850010633e-05,2024.01.29
0.0006937057762568255,2024.01.29
0.0011276458083002705,2024.01.29
0.0002031169214860018,2024.01.29
-6.461498698473456e-05,2024.01.30
0.0001015443979801578,2024.01.30
0.000655356384648087,2024.01.30
-0.0005350109308267514,2024.01.30
-8.306337735686231e-05,2024.01.30
-0.000323051078990666,2024.01.30
-0.0004893497188546148,2024.01.30
-0.00026788848449033065,2024.01.30
-0.0006837606837606369,2024.01.30
0.0007119675268836279,2024.01.30
-6.467827179656993e-05,2024.01.30
0.00045277718742209316,2024.01.30
0.0010529232474369987,2024.01.30
0.00032292589312077347,2024.01.30
0.0005349615842242805,2024.01.30
-0.0012260663550799356,2024.01.30
0.0014952373920105178,2024.01.30
-0.0012533869094795147,2024.01.30
0.0005721140537047198,2024.01.30
-0.00038733953076575123,2024.01.30
-0.0002860042439339905,2024.01.30
0.0009413154421875625,2024.01.30
-0.00012907865500044746,2024.01.30
8.298984757515449e-05,2024.01.30
-0.00017518625064538718,2024.01.31
-6.455361177459817e-05,2024.01.31
-9.222539887554504e-06,2024.01.31
-0.0010513792435602465,2024.01.31
-0.0012186677745464891,2024.01.31
3.697438599403746e-05,2024.01.31
0.00017562183996222558,2024.01.31
-9.241631702572306e-06,2024.01.31
-0.00045284413844082216,2024.01.31
4.622952032229399e-05,2024.01.31
0.00027736429951641384,2024.01.31
0.0002957732158868076,2024.01.31
0.0002956857599585305,2024.01.31
0.0012470555632535518,2024.01.31
-0.00019374481040690394,2024.01.31
0.0019101403537913342,2024.01.31
0.0020722811671085584,2024.01.31
-0.0017095431108169468,2024.01.31
-0.0006444782028264262,2024.01.31
-0.000433000138191475,2024.01.31
-0.0003318033512139662,2024.01.31
-0.000525529678597092,2024.01.31
-0.0030164660301645885,2024.01.31
0.0009160051074221798,2024.01.31
-0.0003605202584652245,2024.02.01
-0.0009062494220347661,2024.02.01
0.0004072565716402021,2024.02.01
6.476444247072166e-05,2024.02.01
0.0009529007965509706,2024.02.01
-0.0006931992531931108,2024.02.01
-0.0003792117944116935,2024.02.01
-0.00046262884213266187,2024.02.01
-0.0006202095752952941,2024.02.01
-0.0002593529144784279,2024.02.01
-0.00012971009793094623,2024.02.01
0.0006023035795363896,2024.02.01
-0.00048155282264028543,2024.02.01
0.0014175592039431528,2024.02.01
0.0006198824998842056,2024.02.01
-0.000129447444337627,2024.02.01
0.0012206624868222882,2024.02.01
-4.618084418595014e-05,2024.02.01
0.003509906248556849,2024.02.01
0.0007731602926965842,2024.02.01
-0.000266718170865321,2024.02.01
0.00019319227230907288,2024.02.01
-3.67914202408226e-05,2024.02.01
4.599096737400998e-05,2024.02.01
0.0,2024.02.02
0.00019315317966905887,2024.02.02
-0.00013793991337363032,2024.02.02
-0.00010116989184028036,2024.02.02
0.0006254771562865802,2024.02.02
-0.00014707910097888632,2024.02.02
-0.0003401704529782945,2024.02.02
0.00039546775558241265,2024.02.02
-0.00015628591128480362,2024.02.02
0.0004689310211662967,2024.02.02
-0.0001378562435093711,2024.02.02
0.0010478519035976852,2024.02.02
-0.0005784699012011396,2024.02.02
-7.349901235687017e-05,2024.02.02
-0.0003032057112931641,2024.02.02
-0.006727693834785442,2024.02.02
0.00018506181064492644,2024.02.02
-0.0006198423565112465,2024.02.02
-0.0015181670909510947,2024.02.02
-0.00024105098228288657,2024.02.02
0.00044512449575750956,2024.02.02
0.0003985799430865633,2024.02.02
5.5593647499074805e-05,2024.02.02
-0.0005095801059926686,2024.02.02
-0.0006488871585230704,2024.02.05
-8.348251968814946e-05,2024.02.05
-0.0006679159168072601,2024.02.05
0.0005384029853514605,2024.02.05
4.638907444531881e-05,2024.02.05
2.783215355917079e-05,2024.02.05
-2.7831378952014596e-05,2024.02.05
0.0002968763046320433,2024.02.05
-0.0003802598751633246,2024.02.05
0.0002133976619038691,2024.02.05
-0.0012430080795525766,2024.02.05
-0.0012166918983179675,2024.02.05
-0.00040915769309457506,2024.02.05
0.0005116564645468724,2024.02.05
-0.00048350054393819786,2024.02.05
-0.001134915392987712,2024.02.05
0.0004563445867289406,2024.02.05
-0.001582514149538361,2024.02.05
0.0009323661588378496,2024.02.05
0.0003725990647762689,2024.02.05
0.0004283293293854129,2024.02.05
-9.307520476542486e-05,2024.02.05
-3.7233547426240854e-05,2024.02.05
-9.308733453838869e-06,2024.02.05
5.5852920642474047e-05,2024.02.06
-0.00018616600422616258,2024.02.06
0.0002606809358445261,2024.02.06
0.00013961410660945361,2024.02.06
5.583784689267013e-05,2024.02.06
-0.00018611576400517915,2024.02.06
0.0004653760238271243,2024.02.06
0.000427946785747535,2024.02.06
-0.00022318107424490474,2024.02.06
7.441029838517466e-05,2024.02.06
-0.0005394345238095566,2024.02.06
-0.001581954551376108,2024.02.06
9.320359392939181e-06,2024.02.06
0.0008761056173283155,2024.02.06
-0.00025142708149028525,2024.02.06
-0.0005122950819672623,2024.02.06
0.0009226037929268571,2024.02.06
0.0002700085657889595,2024.02.06
0.0006794932655700414,2024.02.06
4.650903205405399e-05,2024.02.06
0.00026973984057443445,2024.02.06
-0.0004184489492280452,2024.02.06
0.0006697985952832664,2024.02.06
-0.0002324132866026174,2024.02.06
-6.509084822670097e-05,2024.02.07
0.0003161761287022724,2024.02.07
0.00020451988955905165,2024.02.07
0.00041825059716904534,2024.02.07
9.290571927778046e-06,2024.02.07
-0.0004459433094567977,2024.02.07
1.8589260983858935e-05,2024.02.07
0.000343894935449951,2024.02.07
-0.00014866019994785873,2024.02.07
0.0010593614095084636,2024.02.07
-0.0009097153890427201,2024.02.07
0.0006225145872822413,2024.02.07
-0.0004828450717304644,2024.02.07
0.0006410077757030841,2024.02.07
0.00024138443256083164,2024.02.07
-0.00032486216562410686,2024.02.07
0.00010213271682313341,2024.02.07
-0.0013554412611174183,2024.02.07
0.0010133125092963713,2024.02.07
-0.00025074992802542884,2024.02.07
0.0005759405480725288,2024.02.07
7.427213309552094e-05,2024.02.07
7.42666171555939e-05,2024.02.07
1.8565275508697354e-05,2024.02.07
0.0,2024.02.08
0.00024134410099341252,2024.02.08
0.00021344519098698278,2024.02.08
7.422596238604307e-05,2024.02.08
0.0003989349364950101,2024.02.08
-5.5643141982697486e-05,2024.02.08
-0.00022258495325722105,2024.02.08
0.00024118738404443896,2024.02.08
0.00013911301541380539,2024.02.08
-0.00036164353075374134,2024.02.08
-0.00025973544090096556,2024.02.08
0.000528884517601913,2024.02.08
-0.0010572098932590812,2024.02.08
-0.0008076719552159162,2024.02.08
-0.0005760475703801005,2024.02.08
-0.0011899449650453198,2024.02.08
0.0019452717795978014,2024.02.08
-0.00033442019897989006,2024.02.08
0.001115106910875019,2024.02.08
9.28220693752202e-06,2024.02.08
0.0003063099857054663,2024.02.08
-0.00016702701197945924,2024.02.08
0.00026914402917888047,2024.02.08
1.8556662769952936e-05,2024.02.08
-0.00019484134347746984,2024.02.09
0.00017631937935580488,2024.02.09
-0.0004453599064744296,2024.02.09
0.0001299545159194615,2024.02.09
0.00017634392634402474,2024.02.09
-0.0005010996353107533,2024.02.09
3.713710089203737e-05,2024.02.09
-9.283930444636823e-06,2024.02.09
0.00031565656565657463,2024.02.09
0.0005290219590519118,2024.02.09
-0.0006957134773615259,2024.02.09
-0.0005198277142434149,2024.02.09
-3.714986254532704e-05,2024.02.09
0.0004551027231860516,2024.02.09
-0.0004177613561462401,2024.02.09
0.0014767070361840773,2024.02.09
-0.0001298327939089905,2024.02.09
0.0004359238339037841,2024.02.09
-0.0004357338871170402,2024.02.09
0.0003617240323880999,2024.02.09
0.00010198783563275526,2024.02.09
-0.00038936838884928715,2024.02.09
0.00035242290748893623,2024.02.09
-8.343917747510865e-05,2024.02.09
-9.271793350273949e-05,2024.02.12
0.0012610808204442936,2024.02.12
6.482681978137173e-05,2024.02.12
-0.00026855084408317076,2024.02.12
-8.33657533484411e-05,2024.02.12
-0.0002686453788364185,2024.02.12
-0.00012972572275760097,2024.02.12
0.00010194057791035327,2024.02.12
-1.8532761288714283e-05,2024.02.12
0.0010841866283648471,2024.02.12
-0.002573311611374418,2024.02.12
-0.0005753846724946277,2024.02.12
0.0006964305612300326,2024.02.12
-0.000668108047918059,2024.02.12
4.6427410743232755e-05,2024.02.12
-0.0005571030640667551,2024.02.12
0.0007710888145668893,2024.02.12
-0.00043630422472451524,2024.02.12
0.0005293658754039754,2024.02.12
0.0008446808313147258,2024.02.12
-0.0001020181035762402,2024.02.12
-0.0010944876777382317,2024.02.12
0.000445703143135745,2024.02.12
-0.0002505963264436417,2024.02.12
-2.7851015633628684e-05,2024.02.13
6.498751311356799e-05,2024.02.13
9.283327144449238e-05,2024.02.13
-0.000556947925368867,2024.02.13
-0.00024147859199397104,2024.02.13
-0.00023224703652791057,2024.02.13
0.0001765487506852903,2024.02.13
0.00029729277764367623,2024.02.13
0.00033435497353018206,2024.02.13
7.427627058853581e-05,2024.02.13
-0.0003435022374064234,2024.02.13
-9.287034371308067e-05,2024.02.13
0.0005201222287236629,2024.02.13
0.0005198518422251386,2024.02.13
0.0007144248879651371,2024.02.13
-0.007139148494288761,2024.02.13
0.0008777991520834139,2024.02.13
-0.00010263108788954867,2024.02.13
0.00022394535733272214,2024.02.13
-0.00036382972768755906,2024.02.13
-0.0006532653937323385,2024.02.13
-0.0006536924283738754,2024.02.13
0.0005606743042965157,2024.02.13
0.00015876870201925186,2024.02.13
7.470282283295049e-05,2024.02.14
-0.00012138301944941698,2024.02.14
-6.53680219636632e-05,2024.02.14
0.00035487817405854827,2024.02.14
-0.0001773761401083762,2024.02.14
0.0002707800332404364,2024.02.14
0.00016802486768052738,2024.02.14
-2.799944001119492e-05,2024.02.14
0.00021466838401362764,2024.02.14
-0.0008211636261838962,2024.02.14
-0.0004949709087851417,2024.02.14
-0.00020556136941252134,2024.02.14
0.00033644230948959297,2024.02.14
0.0003923840131541123,2024.02.14
-0.00019611505416516906,2024.02.14
0.0002708786743759184,2024.02.14
0.0006910204691468191,2024.02.14
0.000485246635934411,2024.02.14
0.001175219654149462,2024.02.14
-0.00029811812930857773,2024.02.14
-0.000354120848399031,2024.02.14
0.00011186725086242966,2024.02.14
-3.7284912660084935e-05,2024.02.14
-1.8643151438402228e-05,2024.02.14
-8.38957455534528e-05,2024.02.15
0.0005127392394679298,2024.02.15
0.00018635508097131215,2024.02.15
-0.0005310130237931032,2024.02.15
8.388870764775014e-05,2024.02.15
-0.0003448468693496576,2024.02.15
3.7293603214694215e-05,2024.02.15
0.00028901464651642783,2024.02.15
0.00016776646907490367,2024.02.15
0.0001956947162427003,2024.02.15
-0.00019565642731367294,2024.02.15
0.00020501351225421516,2024.02.15
0.0001397532888605113,2024.02.15
8.384025636498649e-05,2024.02.15
0.0008755914899958306,2024.02.15
0.0020102373196835277,2024.02.15
0.0008916463879033998,2024.02.15
-0.0013919563482489572,2024.02.15
-0.00013938965914572776,2024.02.15
0.0002602303038188314,2024.02.15
0.0004181184668989868,2024.02.15
0.00018575276307242206,2024.02.15
0.0002507196582783866,2024.02.15
4.6417928460718016e-05,2024.02.15
7.42652382983433e-05,2024.02.16
-1.8564930845510474e-05,2024.02.16
-0.0007333283825932124,2024.02.16
9.289449971694452e-06,2024.02.16
-0.0004180213655364806,2024.02.16
-3.71729938200005e-05,2024.02.16
-6.505515748000956e-05,2024.02.16
8.364778705138853e-05,2024.02.16
0.00022304210849144468,2024.02.16
-0.00017653562767716569,2024.02.16
0.0008549550219314472,2024.02.16
-0.0003714020427112441,2024.02.16
0.0002043470183912266,2024.02.16
0.0008729406957521668,2024.02.16
-0.0008721793349167895,2024.02.16
-0.002043052692186409,2024.02.16
0.0005583369004857897,2024.02.16
0.0017484793809638965,2024.02.16
-0.0002321047256520492,2024.02.16
0.0008822027208990058,2024.02.16
0.0006680274633510397,2024.02.16
-0.0007510291881467346,2024.02.16
-5.567360421632195e-05,2024.02.16
-1.8558901312970555e-05,2024.02.16
-0.00025054981765537665,2024.02.19
0.0009653226405286208,2024.02.19
0.000268916913946482,2024.02.19
-0.0006025827624246416,2024.02.19
8.348484286280211e-05,2024.02.19
-0.000528693200263386,2024.02.19
0.00021344519098698278,2024.02.19
0.00036185156663171014,2024.02.19
0.0004266449015934981,2024.02.19
-0.00035229548320114823,2024.02.19
-0.00039879064418590904,2024.02.19
-0.0003154486329013384,2024.02.19
5.568497155428176e-05,2024.02.19
0.0001484849890955875,2024.02.19
-0.0006495253825239411,2024.02.19
1.8569929712830557e-05,2024.02.19
-0.00036210690510007915,2024.02.19
0.0001021697131817767,2024.02.19
0.0002136057580681694,2024.02.19
0.0005942543037009695,2024.02.19
0.00027839126964979144,2024.02.19
-5.566275790402919e-05,2024.02.19
7.42211418920391e-05,2024.02.19
-0.00017626212961752152,2024.02.19
0.00012062166550674824,2024.02.20
-0.0003061565294837365,2024.02.20
-0.000538258085471699,2024.02.20
-0.0003435564593257112,2024.02.20
0.00010217350919572432,2024.02.20
8.358796704777127e-05,2024.02.20
0.00010215453194661883,2024.02.20
-0.00010214409746411857,2024.02.20
0.0002693164933136316,2024.02.20
-0.00010212702745360236,2024.02.20
0.0005663986332151705,2024.02.20
0.0020508727809278593,2024.02.20
0.0005556584552695032,2024.02.20
-0.0005183265457239239,2024.02.20
-2.778189361385408e-05,2024.02.20
0.0023430047878794102,2024.02.20
0.0005266367315261977,2024.02.20
-0.0005910001754531047,2024.02.20
-0.0008962643332995901,2024.02.20
-0.00010172939979635753,2024.02.20
-0.00018498136312783409,2024.02.20
-0.000314526498857326,2024.02.20
0.00037014759635400907,2024.02.20
-0.00024975718051889473,2024.02.20
0.0001017783452690324,2024.02.21
9.251635226514843e-05,2024.02.21
3.70031175127572e-05,2024.02.21
0.0001572574304136154,2024.02.21
0.0002867184609693929,2024.02.21
0.00026814361402127673,2024.02.21
-0.00034202255500115353,2024.02.21
7.397612420589894e-05,2024.02.21
-0.0003421142661649279,2024.02.21
-5.549697541473719e-05,2024.02.21
-0.0011100011100011464,2024.02.21
0.00010186316998184175,2024.02.21
0.00011111213992709423,2024.02.21
-0.00019442464193442088,2024.02.21
0.0003889249004536133,2024.02.21
0.0006479561611376639,2024.02.21
0.0002867662022902895,2024.02.21
-0.0007398296542220351,2024.02.21
0.0010920566758905181,2024.02.21
-0.0008689944624713508,2024.02.21
0.0003793591605985025,2024.02.21
0.0004439593777170181,2024.02.21
6.471534493290854e-05,2024.02.21
0.00021262237342023482,2024.02.21
-4.6212429295033886e-05,2024.02.22
0.00011091495595771939,2024.02.22
0.000914946905353764,2024.02.22
